STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
999999,21514, 20051107,   43.4,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   55.2 ,  35.8 , 0.00G,999.9, 000000,
999999,21514, 20051108,   44.5,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   53.1 ,  37.4 , 0.00G,999.9, 000000,
999999,21514, 20051109,   40.7,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   49.1 ,  34.7 , 0.00G,999.9, 000000,
999999,21514, 20051110,   38.8,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   46.8 ,  32.2 , 0.14G,999.9, 000000,
999999,21514, 20051111,   39.4,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   46.6 ,  31.8 , 0.00G,999.9, 000000,
999999,21514, 20051112,   39.3,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   47.5 ,  32.5 , 0.00G,999.9, 000000,
999999,21514, 20051113,   38.5,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   48.2 ,  30.0 , 0.00G,999.9, 000000,
999999,21514, 20051114,   42.7,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   55.2 ,  36.0 , 0.00G,999.9, 000000,
999999,21514, 20051115,   45.3,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   54.7 ,  38.5 , 0.00G,999.9, 000000,
999999,21514, 20051116,   45.8,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   55.0 ,  39.2 , 0.00G,999.9, 000000,
999999,21514, 20051117,   45.4,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   55.4 ,  37.0 , 0.00G,999.9, 000000,
999999,21514, 20051118,   46.4,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   54.1 ,  37.2 , 0.00G,999.9, 000000,
999999,21514, 20051119,   45.9,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   55.2 ,  37.6 , 0.00G,999.9, 000000,
999999,21514, 20051120,   45.1,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   53.2 ,  38.5 , 0.00G,999.9, 000000,
999999,21514, 20051121,   46.5,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   56.8 ,  38.8 , 0.00G,999.9, 000000,
999999,21514, 20051122,   48.2,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   58.1 ,  40.8 , 0.00G,999.9, 000000,
999999,21514, 20051123,   47.9,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   57.2 ,  40.8 , 0.00G,999.9, 000000,
999999,21514, 20051124,   47.4,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   56.3 ,  41.4 , 0.00G,999.9, 000000,
999999,21514, 20051125,   47.4,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   56.1 ,  41.5 , 0.00G,999.9, 000000,
999999,21514, 20051126,   44.1,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   52.9 ,  37.6 , 0.00G,999.9, 000000,
999999,21514, 20051127,   42.9,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   53.2 ,  37.8 , 0.00G,999.9, 000000,
999999,21514, 20051128,   41.2,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   48.4 ,  35.2 , 0.00G,999.9, 000000,
999999,21514, 20051129,   43.8,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   53.4 ,  36.9 , 0.00G,999.9, 000000,
999999,21514, 20051130,   43.8,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   52.0 ,  34.9 , 0.00G,999.9, 000000,
999999,21514, 20051201,   43.0,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   51.3 ,  37.8 , 0.00G,999.9, 000000,
999999,21514, 20051202,   41.2,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   50.0 ,  34.5 , 0.00G,999.9, 000000,
999999,21514, 20051203,   42.9,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   52.2 ,  36.1 , 0.00G,999.9, 000000,
999999,21514, 20051204,   43.5,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   50.5 ,  36.9 , 0.00G,999.9, 000000,
999999,21514, 20051205,   40.5,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   48.7 ,  32.9 , 0.00G,999.9, 000000,
999999,21514, 20051206,   36.6,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   45.3 ,  31.3 , 0.07G,999.9, 000000,
999999,21514, 20051207,   36.3,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   44.6 ,  30.6 , 0.00G,999.9, 000000,
999999,21514, 20051208,   36.8,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   46.9 ,  32.2 , 0.24G,999.9, 000000,
999999,21514, 20051209,   41.0,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   51.1 ,  35.2 , 0.07G,999.9, 000000,
999999,21514, 20051210,   44.5,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   54.0 ,  39.4 , 0.00G,999.9, 000000,
999999,21514, 20051211,   43.9,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   54.0 ,  36.1 , 0.00G,999.9, 000000,
999999,21514, 20051212,   43.2,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   51.1 ,  37.8 , 0.00G,999.9, 000000,
